Word i,Word i entity tag,Word i POS,Stopword
يحيط,O,verb,no
ب,O,prep,no
ه,O,abbrev,no
من,O,prep,yes
الخلايا,O,noun,no
المجاورة,O,adj,no
و,O,conj,no
دمرها,O,verb,no
",",O,punc,no
ف,O,conj,yes
إنه,O,conj_sub,no
يدعى,O,verb,no
ورما,O,noun,no
خبيثا,O,adj,no
و,O,conj,no
قد,O,part_verb,yes
يهدد,O,verb,no
حياة,O,noun,no
المصابين,O,adj,no
ب,O,prep,no
ه,O,abbrev,no
.,O,punc,no
بالإضافة,O,noun,no
إلى,O,prep,yes
ذلك,O,pron_dem,yes
",",O,punc,no
قد,O,part_verb,yes
تنتشر,O,verb,yes
الخلايا,O,noun,no
السرطانية,O,adj,no
إلى,O,prep,yes
أجزاء,O,noun,no
أخرى,O,adj,yes
من,O,prep,yes
الجسم,O,noun,no
عبر,O,noun,no
الأوعية,O,noun,no
الدموية,O,adj,no
و,O,conj,no
الأقنية,O,noun,no
اللمفاوية,O,adj,no
.,O,punc,no
ينتج,O,verb,no
الجسم,O,noun,no
السائل,O,noun,no
اللمفاوي,O,adj,no
و,O,conj,no
هو,O,pron,yes
سائل,O,noun,no
شفاف,O,adj,no
يصرف,O,verb,no
النفايات,O,noun,no
التي,O,pron_rel,yes
تخلفها,O,verb,no
الخلايا,O,noun,no
.,O,punc,no
يسيرالسائل,O,verb,no
اللمفاوي,O,adj,no
في,O,prep,yes
أوعية,O,noun,no
خاصة,O,adj,no
و,O,conj,no
ضمن,O,noun,no
بنى,O,noun,no
تشريحية,O,adj,no
ذات,O,noun,yes
شكل,O,noun,yes
يشبه,O,verb,no
حبات,O,noun,no
الفاصولياء,O,adj,no
تسمى,O,verb,yes
العقد,O,noun,no
اللمفاوية,O,adj,no
.,O,punc,no
المعالجات,O,noun,no
التي,O,pron_rel,yes
تستخدم,O,verb,no
في,O,prep,yes
معالجة,O,noun,no
السرطان,O,noun,no
تقتل,O,verb,no
الخلايا,O,noun,no
السرطانية,O,adj,no
أو,O,conj,yes
تقلل,O,verb,no
من,O,prep,yes
نموها,O,noun,no
الغير,O,noun,no
المنضبط,O,adj,no
.,O,punc,no
تسمى,O,verb,yes
أنواع,O,noun,no
الأورام,O,noun,no
السرطانية,O,adj,no
ب,O,prep,no
أسماء,O,noun,no
أماكن,O,noun,no
الجسم,O,noun,no
التي,O,pron_rel,yes
ظهرت,O,verb,no
فيها,O,prep,no
",",O,punc,no
ف,O,conj,yes
يسمى,O,verb,no
السرطان,O,noun,no
الذي,O,pron_rel,yes
بدأ,O,verb,no
في,O,prep,yes
الثدي,O,noun,no
ب,O,prep,no
سرطان,B,noun,no
الثدي,I,noun,no
حتى,O,prep,no
و,O,conj,no
لو,O,conj_sub,yes
انتشر,O,verb,no
إلى,O,prep,yes
أماكن,O,noun,no
أخرى,O,adj,yes
مثل,O,noun,yes
الكبد,O,noun,no
أو,O,conj,yes
العظام,O,noun,no
أو,O,conj,yes
الدماغ,O,noun,no
.,O,punc,no
ب,O,prep,no
الرغم,O,noun,no
من,O,prep,yes
أن,O,conj_sub,yes
الأطباء,O,noun,no
يستطيعون,O,verb,no
التعرف,O,noun,no
على,O,prep,yes
أماكن,O,noun,no
ظهور,O,noun,no
السرطان,O,noun,no
",",O,punc,no
إلا,O,prep,yes
أنهم,O,conj_sub,no
يواجهون,O,verb,no
عادة,O,noun,yes
صعوبات,O,noun,no
في,O,prep,yes
التعرف,O,noun,no
على,O,prep,yes
أسباب,O,noun,no
الإصابة,O,noun,no
ب,O,prep,no
ه,O,abbrev,no
.,O,punc,no
تحتوي,O,verb,no
الخلايا,O,noun,no
على,O,prep,yes
مادة,O,noun,no
وراثية,O,adj,no
أو,O,conj,yes
جينية,O,noun,no
.,O,punc,no
و,O,conj,no
تتحكم,O,verb,no
هذه,O,pron_dem,yes
المادة,O,noun,no
الوراثية,O,adj,no
أو,O,conj,yes
الجينية,O,adj,no
في,O,prep,yes
نمو,O,noun,no
الخلايا,O,noun,no
.,O,punc,no
و,O,conj,no
يظهر,O,verb,no
السرطان,O,noun,no
على,O,prep,yes
الدوام,O,noun,no
عند,O,noun,yes
حدوث,O,noun,no
تغيرات,O,noun,no
في,O,prep,yes
هذه,O,pron_dem,yes
المواد,O,noun,no
الجينية,O,adj,no
.,O,punc,no
ف,O,abbrev,yes
حين,O,noun,no
تصبح,O,verb,no
تلك,O,pron_dem,yes
المواد,O,noun,no
الجينية,O,adj,no
غير,O,noun,yes
طبيعية,O,adj,no
ف,O,conj,yes
إنها,O,conj_sub,no
تفقد,O,verb,no
قدرتها,O,noun,no
على,O,prep,yes
التحكم,O,noun,no
في,O,prep,yes
نمو,O,noun,no
الخلايا,O,noun,no
.,O,punc,no
و,O,conj,no
ل,O,prep,no
التغيرات,O,noun,no
التي,O,pron_rel,yes
تصيب,O,verb,no
المادة,O,noun,no
الجينية,O,adj,no
أسباب,O,noun,no
متعددة,O,adj,no
",",O,punc,no
مثل,O,noun,yes
الأسباب,O,noun,no
التي,O,pron_rel,yes
تورث,O,verb,no
من,O,prep,yes
الأبوين,O,noun,no
أو,O,conj,yes
التعرض,O,noun,no
ل,O,prep,no
العدوى,O,noun,no
ب,O,prep,no
الفيروسات,O,noun,no
",",O,punc,no
أو,O,conj,yes
التعرض,O,noun,no
ل,O,prep,no
المخدرات,O,noun,no
أو,O,conj,yes
التبغ,O,noun,no
أو,O,conj,yes
المواد,O,noun,no
الكيماوية,O,adj,no
أو,O,conj,yes
ل,O,prep,no
عوامل,O,noun,no
أخرى,O,adj,yes
غير,O,noun,yes
ذلك,O,pron_dem,yes
.,O,punc,no
بنية,O,noun,no
الثدي,O,noun,no
يحتوي,O,verb,no
الثدي,O,noun,no
على,O,prep,yes
نسيج,O,noun,no
دهني,O,adj,no
و,O,conj,no
غدد,O,noun,no
.,O,punc,no
تستجيب,O,verb,no
غدد,O,noun,no
الثدي,O,noun,no
ل,O,prep,no
الكثير,O,adj,yes
من,O,prep,yes
الهورمونات,O,noun,no
الأنثوية,O,adj,no
",",O,punc,no
مثل,O,noun,yes
الإستروجين,O,noun,no
و,O,conj,no
البروجيستيرون,O,noun,no
.,O,punc,no
و,O,conj,no
الهورمونات,O,noun,no
مواد,O,noun,no
طبيعية,O,adj,no
ينتجها,O,verb,no
الجسم,O,noun,no
ل,O,prep,no
تنظيم,O,noun,no
وظائفه,O,noun,no
.,O,punc,no
تساعد,O,verb,no
الهورمونات,O,noun,no
الأنثوية,O,adj,no
على,O,prep,yes
تنظيم,O,noun,no
بعض,O,noun_quant,yes
الوظائف,O,noun,no
مثل,O,noun,yes
الدورة,O,noun,no
الشهرية,O,adj,no
و,O,conj,no
الحمل,O,noun,no
.,O,punc,no
و,O,conj,no
غدد,O,noun,no
الثدي,O,noun,no
هي,O,pron,yes
المسؤولة,O,adj,no
عن,O,prep,yes
إنتاج,O,noun,no
اللبن,O,noun,no
أو,O,conj,yes
الحليب,O,noun,no
بعد,O,noun,yes
إتمام,O,noun,no
الحمل,O,noun,no
.,O,punc,no
تفرغ,O,verb,no
غدد,O,noun,no
الثدي,O,noun,no
اللبن,O,noun,no
أو,O,conj,yes
الحليب,O,noun,no
إلى,O,prep,yes
خارج,O,noun,no
الثدي,O,noun,no
عبر,O,noun,no
أقنية,O,noun,no
خاصة,O,adj,no
تنفتح,O,verb,no
في,O,prep,yes
حلمة,O,noun,no
الثدي,O,noun,no
.,O,punc,no
يصرف,O,verb,no
الجهاز,O,noun,no
اللمفاوي,O,adj,no
ما,O,pron_rel,yes
يفيض,O,verb,no
من,O,prep,yes
السوائل,O,noun,no
في,O,prep,yes
الثدي,O,noun,no
إلى,O,prep,yes
العقد,O,noun,no
اللمفاوية,O,adj,no
في,O,prep,yes
الإبط,O,noun,no
",",O,punc,no
ثم,O,conj,no
يعود,O,verb,no
السائل,O,noun,no
اللمفاوي,O,adj,no
بعد,O,noun,yes
ذلك,O,pron_dem,yes
إلى,O,prep,yes
مجرى,O,noun,no
الدم,O,noun,no
.,O,punc,no
يرتكز,O,verb,no
الثدي,O,noun,no
على,O,prep,yes
عضلات,O,noun,no
هامة,O,adj,no
تساعد,O,verb,no
على,O,prep,yes
تحريك,O,noun,no
الذراعين,O,noun,no
",",O,punc,no
و,O,conj,no
على,O,prep,yes
تحريك,O,noun,no
عضلات,O,noun,no
اخرى,O,adj,no
تساهم,O,verb,no
في,O,prep,yes
عملية,O,noun,no
التنفس,O,noun,no
.,O,punc,no
سرطان,B,noun,no
الثدي,I,noun,no
قد,O,part_verb,yes
يبدأ,O,verb,yes
سرطان,B,noun,no
الثدي,I,noun,no
في,O,prep,yes
غدد,O,noun,no
الثدي,O,noun,no
أو,O,conj,yes
في,O,prep,yes
أقنية,O,noun,no
الثدي,O,noun,no
.,O,punc,no
يطلق,O,verb,no
على,O,prep,yes
السرطان,O,noun,no
الذي,O,pron_rel,yes
يبدأ,O,verb,yes
في,O,prep,yes
غدد,O,noun,no
الثدي,O,noun,no
اسم,O,noun,no
السرطانة,B,noun,no
الفصيصية,I,adj,no
.,O,punc,no
ل,O,prep,no
أن,O,conj_sub,yes
غدد,O,noun,no
الثدي,O,noun,no
تتألف,O,verb,no
من,O,prep,yes
فصيصات,O,noun,no
.,O,punc,no
أما,O,part_focus,yes
السرطان,O,noun,no
الذي,O,pron_rel,yes
يصيب,O,verb,no
أقنية,O,noun,no
الثدي,O,noun,no
ف,O,conj,yes
يطلق,O,verb,no
عليه,O,prep,no
اسم,O,noun,no
السرطانة,B,noun,no
القنوية,I,noun,no
.,O,punc,no
كما,O,conj,yes
يطلق,O,verb,no
على,O,prep,yes
السرطان,O,noun,no
الذي,O,pron_rel,yes
يتجاوز,O,verb,no
في,O,prep,yes
انتشاره,O,noun,no
النسج,O,noun,no
المحيطة,O,adj,no
مباشرة,O,adj,no
ب,O,prep,no
ه,O,abbrev,no
اسم,O,noun,no
السرطان,O,noun,no
"""",O,punc,no
المرتشح,O,noun_prop,no
"""",O,punc,no
أو,O,conj,yes
السرطان,O,noun,no
"""",O,punc,no
الغازي,O,adj,no
"""",O,punc,no
.,O,punc,no
و,O,conj,no
يطلق,O,verb,no
على,O,prep,yes
الخلايا,O,noun,no
السرطانية,O,adj,no
التي,O,pron_rel,yes
لم,O,part_neg,yes
يتجاوز,O,verb,no
انتشارها,O,noun,no
الفصيصات,O,adj,no
أو,O,conj,yes
الأقنية,O,noun,no
اسم,O,noun,no
السرطانة,O,adj,no
في,O,prep,yes
الموضع,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يصيب,O,verb,no
سرطان,B,noun,no
الثدي,I,noun,no
أكثر,O,adj_comp,yes
من,O,prep,yes
سيدة,O,noun,no
في,O,prep,yes
العائلة,O,noun,no
الواحدة,O,noun_num,no
",",O,punc,no
و,O,conj,no
يدعى,O,verb,no
هذا,O,pron_dem,yes
النوع,O,noun,no
ب,O,prep,no
سرطان,B,noun,no
الثدي,I,noun,no
العائلي,O,adj,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يكون,O,verb,yes
هنالك,O,adv,yes
عامل,O,noun,no
وراثي,O,noun,no
أو,O,conj,yes
جيني,O,noun_prop,no
يسبب,O,verb,no
هذا,O,pron_dem,yes
النوع,O,noun,no
من,O,prep,yes
السرطان,O,noun,no
.,O,punc,no
لقد,O,part_verb,no
تمكنت,O,verb,no
أحدث,O,adj_comp,no
التطورات,O,noun,no
العلمية,O,adj,no
من,O,prep,yes
الكشف,O,noun,no
عن,O,prep,yes
بعض,O,noun_quant,yes
تلك,O,pron_dem,yes
الجينات,O,noun,no
.,O,punc,no
ب,O,prep,no
إمكان,O,noun,no
النساء,O,noun,no
اللواتي,O,pron_rel,yes
شخص,O,noun,no
سرطان,B,noun,no
الثدي,I,noun,no
العائلي,O,adj,no
في,O,prep,yes
عائلاتهن,O,noun,no
الاستفادة,O,noun,no
من,O,prep,yes
الاستشارة,O,noun,no
الجينية,O,adj,no
و,O,conj,no
الفحص,O,noun,no
الجيني,O,noun,no
ل,O,prep,no
الوقاية,O,noun,no
من,O,prep,yes
المرض,O,noun,no
إذا,O,conj_sub,yes
كان,O,verb,yes
ذلك,O,pron_dem,yes
متوفرا,O,adj,no
.,O,punc,no
يعتقد,O,verb,no
بعض,O,noun_quant,yes
الأشخاص,O,noun,no
أن,O,conj_sub,yes
النساء,O,noun,no
اللواتي,O,pron_rel,yes
لم,O,part_neg,yes
يرضعن,O,verb,no
أطفالهن,O,noun,no
من,O,prep,yes
الثدي,O,noun,no
يصبن,O,verb,no
أكثر,O,adj_comp,yes
من,O,prep,yes
غيرهن,O,noun,no
ب,O,prep,no
سرطان,B,noun,no
الثدي,I,noun,no
",",O,punc,no
إن,O,conj_sub,yes
هذا,O,pron_dem,yes
غير,O,noun,yes
صحيح,O,adj,no
",",O,punc,no
ف,O,conj,yes
الإرضاع,O,verb,no
من,O,prep,yes
الثدي,O,noun,no
لا,O,part_neg,yes
يغني,O,verb,no
عن,O,prep,yes
إجراء,O,noun,no
الفحوصات,O,noun,no
النظامية,O,adj,no
و,O,conj,no
لا,O,part_neg,yes
يعتبر,O,verb,no
بديلا,O,noun,no
عنها,O,prep,no
",",O,punc,no
و,O,conj,no
النساء,O,noun,no
اللواتي,O,pron_rel,yes
يرضعن,O,verb,no
أطفالهن,O,noun,no
من,O,prep,yes
الثدي,O,noun,no
يمكن,O,verb,yes
أن,O,conj_sub,yes
يكن,O,verb,no
هن,O,pron,no
عرضة,O,noun,no
ل,O,prep,no
الإصابة,O,noun,no
ب,O,prep,no
السرطان,O,noun,no
أيضا,O,adv,yes
.,O,punc,no
أعراض,O,noun,no
سرطان,B,noun,no
الثدي,I,noun,no
لا,O,part_neg,yes
يوجد,O,verb,no
هنالك,O,adv,yes
أعراض,O,noun,no
ل,O,prep,no
سرطان,B,noun,no
الثدي,I,noun,no
المبكر,O,adj,no
عادة,O,noun,yes
.,O,punc,no
و,O,conj,no
مع,O,noun,yes
نمو,O,noun,no
السرطان,O,noun,no
قد,O,part_verb,yes
تتكون,O,verb,no
كتلة,O,noun,no
يمكن,O,verb,yes
الإحساس,O,noun,no
ب,O,prep,no
ها,O,pron_dem,no
ب,O,prep,no
لمس,O,noun,no
الثدي,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يصبح,O,verb,no
الجلد,O,noun,no
الذي,O,pron_rel,yes
يغطي,O,verb,no
الورم,O,noun,no
خشنا,O,noun,no
و,O,conj,no
مجعدا,O,noun,no
و,O,conj,no
يسمى,O,verb,no
مظهرها,O,noun,no
ب,O,prep,no
قشرة,O,noun,no
البرتقالة,O,noun,no
.,O,punc,no
و,O,conj,no
يعد,O,verb,no
ظهور,O,noun,no
أي,O,noun_quant,yes
إفرازغير,O,noun,no
طبيعي,O,adj,no
من,O,prep,yes
حلمة,O,noun,no
الثدي,O,noun,no
علامة,O,noun,no
ل,O,prep,no
سرطان,B,noun,no
الثدي,I,noun,no
.,O,punc,no
يتم,O,verb,no
كشف,O,noun,no
معظم,O,noun_quant,yes
أنواع,O,noun,no
سرطان,B,noun,no
الثدي,I,noun,no
عبر,O,noun,no
الفحص,O,noun,no
الذاتي,O,adj,no
الذي,O,pron_rel,yes
تجريه,O,verb,no
السيدة,O,noun,no
ل,O,prep,no
ثديها,O,noun,no
",",O,punc,no
أو,O,conj,yes
عبر,O,noun,no
التصوير,O,noun,no
الشعاعي,O,adj,no
ل,O,prep,no
الثدي,O,noun,no
.,O,punc,no
إذ,O,conj_sub,yes
يمكن,O,verb,yes
الشعور,O,noun,no
ب,O,prep,no
بعض,O,noun_quant,yes
سرطانات,B,noun,no
الثدي,I,noun,no
على,O,prep,yes
شكل,O,noun,yes
كتل,O,noun,no
",",O,punc,no
و,O,conj,no
يتعذر,O,verb,no
الشعور,O,noun,no
ب,O,prep,no
بعضها,O,noun_quant,no
الآخر,O,adj,no
.,O,punc,no
و,O,conj,no
يفيد,O,verb,no
التصوير,O,noun,no
الشعاعي,O,adj,no
ل,O,prep,no
الثدي,O,noun,no
في,O,prep,yes
كشف,O,noun,no
السرطانات,O,noun,no
التي,O,pron_rel,yes
لا,O,part_neg,yes
تسبب,O,verb,no
ظهور,O,noun,no
كتل,O,noun,no
غير,O,noun,yes
طبيعية,O,adj,no
في,O,prep,yes
الثدي,O,noun,no
.,O,punc,no
و,O,conj,no
لكن,O,verb_pseudo,yes
إذا,O,conj_sub,yes
كانت,O,verb,yes
نتيجة,O,noun,no
التصوير,O,noun,no
الشعاعي,O,adj,no
ل,O,prep,no
الثدي,O,noun,no
طبيعية,O,adj,no
ف,O,conj,yes
لا,O,part_neg,yes
يعني,O,verb,no
ذلك,O,pron_dem,yes
عدم,O,noun,no
وجود,O,noun,no
السرطان,O,noun,no
.,O,punc,no
ف,O,abbrev,yes
إذا,O,conj_sub,yes
أحس,O,verb,no
الطبيب,O,noun,no
أو,O,conj,yes
أحست,O,verb,no
السيدة,O,noun,no
بكتلة,O,noun,no
في,O,prep,yes
الثدي,O,noun,no
فهذا,O,pron_dem,no
يعني,O,verb,no
ان,O,conj_sub,no
يجب,O,verb,no
اجراء,O,noun,no
الخزعة,O,adj,no
ل,O,prep,no
تحديد,O,noun,no
نوعها,O,noun,no
.,O,punc,no
تشخيص,O,noun,no
سرطان,B,noun,no
الثدي,I,noun,no
و,O,conj,no
بعد,O,noun,yes
اكتشاف,O,noun,no
الإصابة,O,noun,no
ب,O,prep,no
السرطان,O,noun,no
",",O,punc,no
تجرى,O,verb,no
عملية,O,noun,no
جراحية,O,adj,no
لاستئصال,O,noun,no
الورم,O,noun,no
و,O,conj,no
يتلو,O,verb,no
ذلك,O,pron_dem,yes
عادة,O,noun,yes
تشخيص,O,noun,no
السرطان,O,noun,no
.,O,punc,no
ف,O,conj,yes
أثناء,O,noun,no
العملية,O,noun,no
الجراحية,O,adj,no
",",O,punc,no
يقوم,O,verb,no
الجراح,O,noun,no
ب,O,prep,no
فحص,O,noun,no
العقد,O,noun,no
اللمفاوية,O,adj,no
في,O,prep,yes
الإبط,O,noun,no
ل,O,prep,no
اكتشاف,O,noun,no
وجود,O,noun,no
أي,O,pron_interrog,yes
ورم,O,noun,no
سرطاني,O,adj,no
.,O,punc,no
و,O,conj,no
يقوم,O,verb,no
اختصاصي,O,noun,no
الباثولوجيا,O,noun,no
ب,O,prep,no
فحص,O,noun,no
النسيج,O,noun,no
المستأصل,O,adj,no
ل,O,prep,no
معرفة,O,noun,no
في,O,prep,yes
ما,O,conj_sub,yes
إذا,O,conj_sub,yes
كان,O,verb,yes
الورم,O,noun,no
سرطانيا,O,adj,no
أم,O,conj,no
ليس,O,verb,no
سرطانيا,O,adj,no
.,O,punc,no
ف,O,conj,yes
إذا,O,conj_sub,yes
كان,O,verb,yes
الورم,O,noun,no
سرطانيا,O,adj,no
ف,O,conj,yes
قد,O,part_verb,yes
تجرى,O,verb,no
المزيد,O,noun,no
من,O,prep,yes
الفحوصات,O,noun,no
الباثولوجية,O,adj,no
التخصصية,O,adj,no
على,O,prep,yes
النسج,O,noun,no
المستأصلة,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يطلب,O,verb,no
الطبيب,O,noun,no
من,O,prep,yes
السيدة,O,noun,no
إجراء,O,noun,no
المزيد,O,noun,no
من,O,prep,yes
الفحوصات,O,noun,no
الإشعاعية,O,adj,no
.,O,punc,no
و,O,conj,no
تدل,O,verb,no
بعض,O,noun_quant,yes
تلك,O,pron_dem,yes
الفحوصات,O,noun,no
على,O,prep,yes
مدى,O,noun,no
سرعة,O,noun,no
تكاثر,O,noun,no
الخلايا,O,noun,no
السرطانية,O,adj,no
ب,O,prep,no
المقارنة,O,noun,no
مع,O,noun,yes
الخلايا,O,noun,no
الطبيعية,O,adj,no
.,O,punc,no
و,O,conj,no
يمكن,O,verb,yes
ل,O,prep,no
الهورمونات,O,noun,no
الأنثوية,O,adj,no
مثل,O,noun,yes
الإستروجين,O,noun,no
و,O,conj,no
البوجيستيرون,O,noun,no
التأثير,O,noun,no
على,O,prep,yes
الخلايا,O,noun,no
السرطانية,O,adj,no
أحيانا,O,noun,no
و,O,conj,no
هنالك,O,adv,yes
فحوصات,O,noun,no
خاصة,O,adj,no
ل,O,prep,no
معرفة,O,noun,no
إمكانية,O,noun,no
مثل,O,noun,yes
هذا,O,pron_dem,yes
التأتير,O,noun,no
.,O,punc,no
و,O,conj,no
تكمن,O,verb,no
أهمية,O,noun,no
هذه,O,pron_dem,yes
الفحوصات,O,noun,no
في,O,prep,yes
التعرف,O,noun,no
على,O,prep,yes
معرفة,O,noun,no
أفضل,O,adj_comp,yes
الاختيارات,O,noun,no
المتاحة,O,adj,no
ل,O,prep,no
العلاج,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
تشمل,O,verb,no
الفحوصات,O,noun,no
الإشعاعية,O,adj,no
مسحا,O,noun,no
ل,O,prep,no
العظم,O,noun,no
و,O,conj,no
صورا,O,noun,no
مقطعية,O,noun,no
مختلفة,O,adj,no
ل,O,prep,no
الكشف,O,noun,no
عن,O,prep,yes
انتشار,O,noun,no
السرطان,O,noun,no
خارج,O,noun,no
الثدي,O,noun,no
و,O,conj,no
منطقة,O,noun,no
الابطين,O,noun,no
.,O,punc,no
الكشف,O,noun,no
عن,O,prep,yes
مراحل,O,noun,no
سرطان,B,noun,no
الثدي,I,noun,no
تشير,O,verb,no
كل,O,noun_quant,yes
مرحلة,O,noun,no
إلى,O,prep,yes
مدى,O,noun,no
انتشار,O,noun,no
السرطان,O,noun,no
و,O,conj,no
إلى,O,prep,yes
أجزاء,O,noun,no
الجسم,O,noun,no
التي,O,pron_rel,yes
انتشر,O,verb,no
السرطان,O,noun,no
فيها,O,prep,no
.,O,punc,no
و,O,conj,no
تتطلب,O,verb,no
معرفة,O,noun,no
مرحلة,O,noun,no
السرطان,O,noun,no
بعض,O,noun_quant,yes
الإجراءات,O,noun,no
الجراحية,O,adj,no
التي,O,pron_rel,yes
تكشف,O,verb,no
عن,O,prep,yes
نمط,O,noun,no
السرطان,O,noun,no
و,O,conj,no
في,O,prep,yes
ما,O,conj_sub,yes
إذا,O,conj_sub,yes
ما,O,conj_sub,yes
تم,O,verb,no
انتشاره,O,noun,no
إلى,O,prep,yes
العقد,O,noun,no
اللمفاوية,O,adj,no
.,O,punc,no
يعتمد,O,verb,no
اقتراح,O,noun,no
العلاج,O,noun,no
على,O,prep,yes
مرحلة,O,noun,no
السرطان,O,noun,no
.,O,punc,no
توصف,O,verb,no
مراحل,O,noun,no
الورم,O,noun,no
ب,O,prep,no
الأرقام,O,noun,no
من,O,prep,yes
صفر,O,noun_num,no
إلى,O,prep,yes
أربعة,O,noun_num,no
",",O,punc,no
ف,O,conj,yes
كلما,O,adv_rel,no
كان,O,verb,yes
الرقم,O,noun,no
أدنى,O,adj_comp,no
تكون,O,verb,yes
مرحلة,O,noun,no
السرطان,O,noun,no
أبكر,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
تقسم,O,verb,no
بعض,O,noun_quant,yes
المراحل,O,noun,no
إلى,O,prep,yes
مراحل,O,noun,no
فرعية,O,adj,no
تخصص,O,verb,no
ب,O,prep,no
الأحرف,O,noun,no
الهجائية,O,adj,no
",",O,punc,no
ف,O,conj,yes
يصبح,O,verb,no
هناك,O,adv,yes
مرحلة,O,noun,no
مثل,O,noun,yes
3,O,digit,no
اأو,O,noun,no
3,O,digit,no
B,O,verb,no
ب,O,prep,no
حيث,O,adv_rel,yes
تكون,O,verb,yes
المرحلة,O,noun,no
B,O,adj,no
3,O,digit,no
أكثر,O,adj_comp,yes
تقدما,O,noun,no
من,O,prep,yes
3,O,digit,no
ا,O,abbrev,no
في,O,prep,yes
المرحلة,O,noun,no
"""",O,punc,no
0,O,digit,no
"""",O,punc,no
لا,O,part_neg,yes
يكون,O,verb,yes
السرطان,O,noun,no
منتشرا,O,adj,no
من,O,prep,yes
القناة,O,noun,no
أو,O,conj,yes
من,O,prep,yes
الفصيص,O,noun,no
",",O,punc,no
ف,O,conj,yes
تسمى,O,verb,yes
السرطانة,O,noun,no
في,O,prep,yes
الموضع,O,noun,no
.,O,punc,no
ف,O,abbrev,yes
إذا,O,conj_sub,yes
نشأ,O,verb,no
السرطان,O,noun,no
في,O,prep,yes
الفصيص,O,noun,no
يسمى,O,verb,no
ب,O,prep,no
السرطانة,B,noun,no
الفصيصية,I,noun,no
.,O,punc,no
و,O,conj,no
إذا,O,conj_sub,yes
نشأ,O,verb,no
السرطان,O,noun,no
في,O,prep,yes
القناة,O,noun,no
يسمى,O,verb,no
ب,O,prep,no
السرطانة,B,noun,no
القنوية,I,noun,no
.,O,punc,no
و,O,conj,no
يتم,O,verb,no
الكشف,O,noun,no
عن,O,prep,yes
السرطانة,B,noun,no
القنوية,I,noun,no
في,O,prep,yes
غالب,O,noun,no
الأحيان,O,noun,no
في,O,prep,yes
المرحلة,O,noun,no
"""",O,punc,no
0,O,digit,no
"""",O,punc,no
.,O,punc,no
يمكن,O,verb,yes
ل,O,prep,no
التصوير,O,noun,no
الشعاعي,O,adj,no
ل,O,prep,no
الثدي,O,noun,no
في,O,prep,yes
الوقت,O,noun,no
الحاضر,O,adj,no
اكتشاف,O,noun,no
ما,O,pron_rel,yes
بين,O,noun,no
30,O,digit,no
إلى,O,prep,yes
40,O,digit,no
%,O,punc,no
من,O,prep,yes
السرطانات,B,noun,no
القنوية,I,noun,no
.,O,punc,no
لا,O,part_neg,yes
يزيد,O,verb,no
حجم,O,noun,no
سرطان,B,noun,no
الثدي,I,noun,no
في,O,prep,yes
المرحلة,O,noun,no
"""",O,punc,no
1,O,digit,no
"""",O,punc,no
عن,O,prep,yes
2,O,digit,no
سنتيمتر,O,noun,no
",",O,punc,no
كما,O,conj,yes
لا,O,part_neg,yes
ينتشر,O,verb,no
